parcel_ref,bienes_superficie,bienes_sin_v,bienes_fantasma,m2_recuperados,m2_fantasma
4593216VK4749D,1,0,0,27,0
4593217VK4749D,1,0,0,21,0
4594908VK4749D,1,0,0,19,0
4595905VK4749F,1,0,0,25,0
4899511VK4749H,1,0,0,62,0
5292402VK4759C,1,0,0,5,0
4690321VK4749B,1,0,0,52,0
4691606VK4749B,1,0,0,20,0
4691609VK4749B,1,0,0,19,0
4693309VK4749D,1,0,0,54,0
4693314VK4749D,1,0,0,21,0
4989310VK4748H,1,0,0,23,0
4989317VK4748H,1,0,0,13,0
4990410VK4749B,1,0,0,7,0
4990414VK4749B,1,0,0,23,0
4990418VK4749B,1,0,0,28,0
4791910VK4749B,1,0,0,51,0
4798801VK4749H,1,0,0,3,0
5189301VK4758G,1,0,0,32,0
5189315VK4758G,1,0,0,84,0
4799102VK4749H,1,0,0,20,0
4799610VK4749H,1,0,0,5,0
5190105VK4759A,1,0,0,19,0
5190301VK4759A,1,0,0,32,0
4394108VK4749C,1,0,0,4,0
4492911VK4749A,1,0,0,24,0
4493204VK4749C,1,0,0,33,0
4493211VK4749C,1,0,0,13,0
4494307VK4749C,1,0,0,16,0
4889213VK4748H,1,0,0,18,0
4890915VK4749B,1,0,0,8,0
4893140VK4749D,1,0,0,6,0
4893141VK4749D,1,0,0,6,0
4893142VK4749D,1,0,0,6,0
4592121VK4749B,1,0,0,15,0
4592131VK4749B,1,0,0,23,0
4592705VK4749D,1,0,0,119,0
4897411VK4749H,0,0,1,0,9
4897436VK4749H,1,0,0,23,0
5091508VK4759A,1,0,0,21,0
5091522VK4759A,1,0,0,21,0
5289201VK4758G,1,0,0,3,0
5289203VK4758G,1,0,0,11,0
5289304VK4758G,1,0,0,198,0
4394115VK4749C,1,0,0,2,0
5091525VK4759A,1,0,0,10,0
4990430VK4749B,1,0,0,27,0
4791917VK4749B,1,0,0,25,0
4691618VK4749B,1,0,0,13,0
4691611VK4749B,1,0,0,25,0
4991226VK4749B,1,0,0,14,0
5199211VK4759G,1,0,0,32,0
4394102VK4749C,1,0,0,79,0
4800204VK4840B,1,0,0,1,0
4001518VK4840A,1,0,0,17,0
4200052VK4840C,1,0,0,31,0
4900311VK4840B,1,0,0,6,0
5706506VK4850F,1,0,0,55,0
3900910VK4830B,1,0,0,36,0
4200029VK4840C,1,0,0,19,0
5707301VK4850H,1,0,0,63,0
5807007VK4850F,1,0,0,99,0
5505114VK4850F,0,0,1,0,108
5001110VK4850A,1,0,0,24,0
5002107VK4850A,1,0,0,13,0
5004558VK4850E,0,0,1,0,25
4901210VK4840B,1,0,0,13,0
3900907VK4830B,1,0,0,14,0
3812729VK4831D,1,0,0,36,0
3908409VK4830H,1,0,0,12,0
3908410VK4830H,1,0,0,10,0
3805818VK4830F,1,0,0,4,0
3805811VK4830F,1,0,0,30,0
3904302VK4830D,1,0,0,20,0
3904509VK4830D,1,0,0,17,0
3904515VK4830D,1,0,0,35,0
4005224VK4840E,1,0,0,17,0
4009111VK4830H,1,0,0,11,0
4009113VK4830H,1,0,0,13,0
3803914VK4830D,1,0,0,56,0
4103905VK4840C,1,0,0,26,0
4103916VK4840C,1,0,0,34,0
4005215VK4840E,1,0,0,42,0
3803917VK4830D,1,0,0,10,0
3805804VK4830F,1,0,0,50,0
4005222VK4840E,1,0,0,27,0
6319506VK4861G,1,0,0,16,0
6713608VK4861D,1,0,0,36,0
6810224VK4860H,1,0,0,20,0
6317320VK4861G,1,0,0,24,0
6317312VK4861G,1,0,0,26,0
6244401VK4864C,2,0,0,70,0
6243101VK4864C,38,0,0,1030,0
6543901VK4864D,1,0,0,70,0
6614412VK4861F,1,0,0,9,0
6813904VK4861D,1,0,0,190,0
6812703VK4861B,1,0,0,15,0
6542205VK4864B,1,0,0,47,0
6440301VK4864A,1,0,0,53,0
6440309VK4864A,1,0,0,37,0
6712911VK4861B,1,0,0,10,0
6340706VK4863G,1,0,0,32,0
6540317VK4864B,1,0,0,33,0
6340708VK4863G,1,0,0,32,0
6540326VK4864B,1,0,0,91,0
6540325VK4864B,1,0,0,50,0
6540321VK4864B,1,0,0,50,0
6712912VK4861B,1,0,0,9,0
6811705VK4861B,1,0,0,28,0
6811707VK4861B,1,0,0,182,0
6810206VK4860H,1,0,0,8,0
6809701VK4860H,1,0,0,30,0
3924102VK4832C,1,0,0,34,0
6317819VK4861E,1,0,0,18,0
6812711VK4861B,1,0,0,15,0
6809416VK4861B,2,0,0,27,0
6810225VK4860H,1,0,0,82,0
6810233VK4860H,1,0,0,20,0
6810236VK4860H,1,0,0,38,0
6810244VK4860H,1,0,0,19,0
6417502VK4861G,1,0,0,37,0
6418903VK4861G,1,0,0,40,0
6317303VK4861G,1,0,0,28,0
6214604VK4861C,1,0,0,5,0
6214617VK4861C,1,0,0,5,0
6214619VK4861C,1,0,0,4,0
6214611VK4861C,1,0,0,5,0
6214610VK4861C,1,0,0,5,0
6115553VK4861E,1,0,0,1,0
6214639VK4861C,1,0,0,17,0
6214652VK4861C,1,0,0,17,0
6913948VK4861D,1,0,0,17,0
6516215VK4861F,1,0,0,30,0
6712711VK4861B,1,0,0,11,0
6418917VK4861G,1,0,0,4,0
6419007VK4861G,1,0,0,17,0
6415902VK4861E,1,0,0,31,0
6129912VK4861G,1,0,0,19,0
6219105VK4861G,1,0,0,30,0
6219109VK4861G,1,0,0,30,0
6415606VK4861E,1,0,0,37,0
7011107VK4871A,1,0,0,22,0
6516225VK4861F,1,0,0,15,0
6909120VK4860H,1,0,0,31,0
6316803VK4861E,1,0,0,15,0
6316802VK4861E,1,0,0,17,0
6215502VK4861E,1,0,0,4,0
6320626VK4862A,1,0,0,1,0
6320632VK4862A,1,0,0,15,0
6320608VK4862A,1,0,0,15,0
6320605VK4862A,1,0,0,15,0
6220903VK4862A,1,0,0,15,0
6220910VK4862A,1,0,0,7,0
6220914VK4862A,1,0,0,25,0
6220920VK4862A,1,0,0,8,0
6220921VK4862A,1,0,0,8,0
6419006VK4861G,1,0,0,29,0
6809508VK4860H,1,0,0,47,0
6809715VK4860H,1,0,0,21,0
6517126VK4861H,1,0,0,26,0
6218611VK4861G,1,0,0,5,0
6419001VK4861G,1,0,0,19,0
6419027VK4861G,1,0,0,14,0
6809707VK4860H,1,0,0,170,0
6317301VK4861G,1,0,0,8,0
6813719VK4861D,1,0,0,14,0
6813720VK4861D,1,0,0,15,0
9664918VK3696D,1,0,0,4,0
9364307VK3696C,1,0,0,19,0
9762103VK3696B,1,0,0,56,0
0066611VK4606E,1,0,0,63,0
9562504VK3696D,1,0,0,37,0
9464215VK3696C,1,0,0,65,0
1972813VK4617B,1,0,0,291,0
1482601VK4618C,2,0,0,96,0
1572704VK5717B,0,0,2,0,90
1779102VK4617H,0,0,1,0,253
8884242VK4688D,1,0,0,9,0
8884243VK4688D,1,0,0,9,0
8884246VK4688D,1,0,0,8,0
8884247VK4688D,1,0,0,8,0
0177646VK5607G,1,0,0,4,0
0177643VK5607G,1,0,0,3,0
0276947VK5607E,1,0,0,2,0
0276954VK5607E,1,0,0,2,0
0276930VK5607E,1,0,0,2,0
0276931VK5607E,1,0,0,2,0
5399121VK4659G,0,0,1,0,163
7203301VK4770C,1,0,0,76,0
7203311VK4770C,1,0,0,81,0
7688303VK4678H,1,0,0,142,0
0276981VK5607E,1,0,0,1,0
0276983VK5607E,1,0,0,1,0
5495318VK4659E,0,0,1,0,82
7204104VK4770C,1,0,0,60,0
7203204VK4770C,1,0,0,104,0
7003203VK4770C,1,0,0,417,0
8683907VK4688D,1,0,0,15,0
0480419VK5608A,1,0,0,2,0
8983919VK4688D,1,0,0,9,0
9379926VK4697G,1,0,0,20,0
0077125VK5607E,1,0,0,15,0
0077128VK5607E,1,0,0,15,0
8683942VK4688D,1,0,0,2,0
8683944VK4688D,1,0,0,21,0
0483216VK5608C,1,0,0,3,0
9379940VK4697G,1,0,0,20,0
0276962VK5607E,1,0,0,2,0
0276968VK5607E,1,0,0,2,0
0276970VK5607E,1,0,0,2,0
0177637VK5607G,1,0,0,3,0
0077134VK5607E,1,0,0,25,0
0077135VK5607E,1,0,0,24,0
0077139VK5607E,1,0,0,7,0
7303206VK4770C,1,0,0,94,0
8299504VK4689G,1,0,0,20,0
0483212VK5608C,1,0,0,18,0
7786234VK4678F,1,0,0,26,0
7786251VK4678F,1,0,0,21,0
8299518VK4689G,1,0,0,30,0
8299519VK4689G,1,0,0,21,0
8299522VK4689G,1,0,0,28,0
8299525VK4689G,1,0,0,28,0
8299526VK4689G,1,0,0,26,0
8299537VK4689G,1,0,0,24,0
8299539VK4689G,1,0,0,21,0
8096106VK4689E,1,0,0,16,0
8096112VK4689E,1,0,0,24,0
0177626VK5607G,1,0,0,4,0
0177625VK5607G,1,0,0,4,0
0379544VK5607G,1,0,0,20,0
0379546VK5607G,1,0,0,28,0
0379553VK5607G,1,0,0,21,0
0177617VK5607G,1,0,0,3,0
0177611VK5607G,1,0,0,4,0
8096115VK4689E,1,0,0,28,0
0379515VK5607G,1,0,0,5,0
0379521VK5607G,1,0,0,5,0
0379524VK5607G,1,0,0,5,0
0379526VK5607G,1,0,0,5,0
0379527VK5607G,1,0,0,5,0
0379530VK5607G,1,0,0,5,0
0379539VK5607G,1,0,0,5,0
8299513VK4689G,1,0,0,5,0
8299516VK4689G,1,0,0,18,0
9976731VK4697F,1,0,0,18,0
9976732VK4697F,1,0,0,25,0
9976736VK4697F,1,0,0,25,0
8809715VK4780H,0,0,1,0,62
8627210VK4782H,1,0,0,166,0
8627211VK4782H,2,0,0,34,0
8428101VK4782G,0,0,1,0,99
8726509VK4782F,1,0,0,33,0
8531803VK4783B,1,0,0,88,0
8828905VK4782H,1,0,0,45,0
0200003DS1900D,1,0,0,143,0
3724613VK5732D,1,0,0,6,0
3724621VK5732D,1,0,0,6,0
3724623VK5732D,1,0,0,6,0
3724635VK5732D,1,0,0,6,0
3621941VK5732B,1,0,0,6,0
3621939VK5732B,1,0,0,6,0
3621936VK5732B,1,0,0,6,0
3621913VK5732B,1,0,0,6,0
3727728VK5732F,1,0,0,38,0
3727719VK5732F,1,0,0,41,0
3727712VK5732F,1,0,0,40,0
3727709VK5732F,1,0,0,41,0
3727702VK5732F,1,0,0,41,0
3519225VK5731H,1,0,0,5,0
3519237VK5731H,1,0,0,5,0
3219608VK5731G,1,0,0,9,0
2622673VK5722D,1,0,0,5,0
3219620VK5731G,1,0,0,9,0
3219621VK5731G,1,0,0,9,0
3219622VK5731G,1,0,0,9,0
3219623VK5731G,1,0,0,9,0
3219624VK5731G,1,0,0,9,0
3219628VK5731G,1,0,0,9,0
3219630VK5731G,1,0,0,9,0
3219634VK5731G,1,0,0,9,0
2622655VK5722D,1,0,0,5,0
2622659VK5722D,1,0,0,5,0
2622663VK5722D,1,0,0,5,0
2622617VK5722D,1,0,0,5,0
2622620VK5722D,1,0,0,5,0
2622626VK5722D,1,0,0,5,0
2734619VK5723D,1,0,0,13,0
2622604VK5722D,1,0,0,5,0
2622607VK5722D,1,0,0,5,0
3319907VK5731G,1,0,0,9,0
3319912VK5731G,1,0,0,9,0
3319917VK5731G,1,0,0,9,0
3319926VK5731G,1,0,0,9,0
3725513VK5732F,1,0,0,9,0
3725516VK5732F,1,0,0,9,0
3725519VK5732F,1,0,0,9,0
3725529VK5732F,1,0,0,9,0
3725539VK5732F,1,0,0,9,0
3725541VK5732F,1,0,0,9,0
3725543VK5732F,1,0,0,9,0
3319936VK5731G,1,0,0,9,0
3319940VK5731G,1,0,0,9,0
3319941VK5731G,1,0,0,9,0
3727535VK5732H,1,0,0,4,0
3727522VK5732H,1,0,0,4,0
3727513VK5732H,1,0,0,4,0
3727510VK5732H,1,0,0,4,0
3727507VK5732H,1,0,0,4,0
3631431VK5733B,1,0,0,1,0
2933418VK5723D,1,0,0,2,0
2933420VK5723D,1,0,0,2,0
2933421VK5723D,1,0,0,2,0
2523983VK5722D,1,0,0,11,0
8926542VK4782F,1,0,0,2,0
8229624VK4782G,1,0,0,28,0
8229630VK4782G,1,0,0,18,0
3332603VK5733C,1,0,0,638,0
3434835VK5733C,1,0,0,13,0
0432101VK5703A,2,0,0,579,0
2934909VK5723D,1,0,0,11,0
2934910VK5723D,1,0,0,11,0
2934913VK5723D,1,0,0,11,0
2225761VK5722E,1,0,0,2,0
2920404VK5722B,1,0,0,164,0
2430401VK5723A,1,0,0,417,0
2225751VK5722E,1,0,0,2,0
2225756VK5722E,1,0,0,2,0
6368821VK4766G,1,0,0,216,0
7970119VK4777B,1,0,0,6,0
7768511VK4776H,1,0,0,5,0
7869424VK4776H,1,0,0,34,0
7869420VK4776H,1,0,0,72,0
7871904VK4777B,1,0,0,23,0
6166609VK4766E,1,0,0,51,0
7869411VK4776H,1,0,0,29,0
7869422VK4776H,1,0,0,38,0
7970121VK4777B,1,0,0,27,0
7961701VK4776B,1,0,0,645,0
8045913VK4784E,1,0,0,115,0
8246110VK4784E,1,0,0,1,0
8246114VK4784E,1,0,0,14,0
8045931VK4784E,1,0,0,5,0
7744838VK4774D,1,0,0,1,0
7744840VK4774D,1,0,0,27,0
7744844VK4774D,1,0,0,1,0
7744854VK4774D,1,0,0,1,0
7744809VK4774D,1,0,0,9,0
7744810VK4774D,1,0,0,2,0
7744811VK4774D,1,0,0,2,0
7744816VK4774D,1,0,0,18,0
7744820VK4774D,1,0,0,2,0
7744870VK4774D,1,0,0,48,0
8648830VK4784H,1,0,0,4,0
9256901VK4795E,1,0,0,2,0
9256904VK4795E,1,0,0,27,0
9256908VK4795E,1,0,0,2,0
8555427VK4785F,1,0,0,11,0
9256914VK4795E,11,0,0,487,0
8949205VK4784H,1,0,0,13,0
8949213VK4784H,1,0,0,12,0
1578518VK5717H,1,0,0,12,0
2077919VK5727G,1,0,0,260,0
1774504VK5717D,1,0,0,30,0
1974417VK5717D,1,0,0,25,0
1973417VK5717D,1,0,0,611,0
9480104VK4798A,1,0,0,28,0
9779201VK4797H,4,0,0,10,0
9579401VK4797H,2,0,0,34,0
1979105VK5717H,1,0,0,26,0
1578509VK5717H,1,0,0,19,0
2073818VK5727C,1,0,0,24,0
1973815VK5717D,1,0,0,42,0
1973814VK5717D,1,0,0,30,0
1973813VK5717D,1,0,0,29,0
1973422VK5717D,1,0,0,23,0
1779112VK5717H,1,0,0,28,0
1779115VK5717H,1,0,0,7,0
1779118VK5717H,1,0,0,27,0
1674712VK5715D,1,0,0,25,0
1674713VK5715D,1,0,0,12,0
1674715VK5715D,1,0,0,18,0
2173308VK5727C,0,0,1,0,104
1773810VK5717D,1,0,0,1,0
1773812VK5717D,1,0,0,40,0
1773816VK5717D,1,0,0,29,0
1675501VK5717F,1,0,0,28,0
1675504VK5717F,1,0,0,27,0
1675508VK5717F,1,0,0,3,0
1579717VK5717H,1,0,0,6,0
1579722VK5717H,1,0,0,7,0
1578528VK5717H,1,0,0,26,0
1672505VK5717D,1,0,0,20,0
1672506VK5717D,1,0,0,22,0
1674407VK5717D,1,0,0,18,0
1674408VK5717D,1,0,0,18,0
7878112VK4777H,1,0,0,4,0
7679103VK4777H,1,0,0,11,0
8172223VK4787A,1,0,0,27,0
8172212VK4787A,1,0,0,5,0
8172224VK4787A,1,0,0,25,0
8171922VK4787A,1,0,0,20,0
8171916VK4787A,1,0,0,24,0
8171910VK4787A,1,0,0,6,0
7875413VK4777F,1,0,0,19,0
7875409VK4777F,1,0,0,25,0
8278911VK4787G,1,0,0,41,0
8377705VK4787E,1,0,0,166,0
8078501VK4787G,1,0,0,11,0
7878904VK4777H,1,0,0,17,0
7878913VK4777H,1,0,0,37,0
7877607VK4777F,1,0,0,48,0
7877601VK4777F,1,0,0,28,0
7977406VK4777F,1,0,0,32,0
8170519VK4787A,1,0,0,3,0
8170509VK4787A,1,0,0,5,0
8170513VK4787A,1,0,0,27,0
8178805VK4787G,5,0,0,50,0
8070924VK4787A,1,0,0,32,0
7976610VK4777F,1,0,0,21,0
7475609VK4777E,1,0,0,29,0
7876104VK4777F,1,0,0,28,0
8679702VK4787H,1,0,0,18,0
8074904VK4787C,1,0,0,4,0
8074901VK4787C,1,0,0,3,0
8073414VK4787C,1,0,0,3,0
8073405VK4787C,1,0,0,1,0
7972918VK4777B,1,0,0,19,0
7972925VK4777B,1,0,0,15,0
7778107VK4777H,1,0,0,40,0
7778114VK4777H,1,0,0,4,0
7778103VK4777H,1,0,0,12,0
7877105VK4777F,1,0,0,30,0
7877122VK4777F,1,0,0,22,0
7971506VK4777B,1,0,0,16,0
8172205VK4787A,1,0,0,25,0
7778126VK4777H,1,0,0,31,0
7778112VK4777H,1,0,0,12,0
7877120VK4777F,1,0,0,12,0
8179526VK4787G,1,0,0,6,0
8073717VK4787C,1,0,0,43,0
7877125VK4777F,1,0,0,14,0
7875402VK4777F,2,0,0,41,0
8070912VK4787A,1,0,0,29,0
8170715VK4787A,1,0,0,36,0
7877631VK4777F,1,0,0,3,0
6074332VK4767C,1,0,0,20,0
6171504VK4767A,1,0,0,16,0
6171522VK4767A,1,0,0,24,0
6272702VK4767A,1,0,0,35,0
6272703VK4767A,1,0,0,10,0
6472809VK4767A,1,0,0,22,0
6472805VK4767A,1,0,0,27,0
6472823VK4767A,1,0,0,19,0
6472829VK4767A,1,0,0,19,0
6472816VK4767A,1,0,0,30,0
6472818VK4767A,1,0,0,16,0
6472819VK4767A,1,0,0,16,0
6172108VK4767A,1,0,0,19,0
6172106VK4767A,1,0,0,22,0
6269338VK4766G,1,0,0,20,0
6269333VK4766G,1,0,0,17,0
6370103VK4767A,1,0,0,19,0
6175713VK4767E,11,0,0,89,0
6371924VK4767A,1,0,0,2,0
6076822VK4767E,1,0,0,3,0
6076824VK4767E,1,0,0,3,0
6573304VK4767D,1,0,0,2,0
6573307VK4767D,1,0,0,2,0
6573314VK4767D,1,0,0,2,0
6573315VK4767D,1,0,0,14,0
6474605VK4767C,1,0,0,3,0
6076825VK4767E,1,0,0,3,0
6372213VK4767A,1,0,0,2,0
6372228VK4767A,1,0,0,2,0
6472404VK4767C,1,0,0,22,0
6171511VK4767A,1,0,0,32,0
6269311VK4767G,1,0,0,20,0
6472428VK4767C,1,0,0,25,0
6177720VK4767E,1,0,0,1,0
6177729VK4767E,1,0,0,1,0
6175415VK4767E,1,0,0,4,0
6076818VK4767E,1,0,0,2,0
6076828VK4767E,1,0,0,14,0
6175420VK4767E,1,0,0,4,0
6176205VK4767E,1,0,0,20,0
6176207VK4767E,1,0,0,16,0
6377825VK4767E,1,0,0,3,0
6377820VK4767E,1,0,0,3,0
6377808VK4767E,1,0,0,10,0
6373504VK4767C,1,0,0,22,0
6474615VK4767C,1,0,0,4,0
6373506VK4767C,1,0,0,6,0
6373507VK4767C,1,0,0,6,0
6373528VK4767C,1,0,0,6,0
6371915VK4767A,1,0,0,4,0
7679713VK4777H,1,0,0,20,0
7679712VK4777H,1,0,0,20,0
7679116VK4777H,1,0,0,20,0
7679115VK4777H,1,0,0,20,0
7679114VK4777H,1,0,0,20,0
6276216VK4767E,1,0,0,6,0
6276215VK4767E,1,0,0,15,0
6074318VK4767C,1,0,0,14,0
0291933VK5709A,1,0,0,2,0
0592437VK5709D,1,0,0,27,0
9790684VK4799B,1,0,0,35,0
9790686VK4799B,1,0,0,41,0
9790625VK4799B,1,0,0,16,0
0592451VK5709D,1,0,0,6,0
0082309VK5708C,0,0,1,0,10
1981116VK5718B,0,0,1,0,93
0810840VK5800H,1,0,0,14,0
1006107VK5810E,1,0,0,192,0
0806209VK5800F,1,0,0,116,0
0810834VK5800H,1,0,0,20,0
9407524VK4890G,1,0,0,14,0
9407537VK4890G,1,0,0,10,0
9608731VK4890H,1,0,0,1,0
98037F0VK4890D,1,0,0,10,0
98037F3VK4890D,1,0,0,9,0
9803514VK4890D,1,0,0,4,0
9706205VK3790F,1,0,0,183,0
9407445VK4890E,1,0,0,11,0
9504624VK4890D,1,0,0,16,0
9804427VK4890D,1,0,0,2,0
0194407VK5709C,1,0,0,22,0
0296907VK5709E,1,0,0,21,0
0399407VK5709G,1,0,0,20,0
0498410VK5709G,1,0,0,19,0
0397105VK5709E,5,0,0,98,0
0397103VK5709E,1,0,0,19,0
0298103VK5709G,1,0,0,34,0
0198501VK5709G,1,0,0,30,0
0398715VK5709G,1,0,0,23,0
9800613VK4890B,1,0,0,19,0
9999404VK4799H,1,0,0,3,0
9999420VK4799H,1,0,0,14,0
0599207VK5709H,1,0,0,1,0
0599210VK5709H,1,0,0,16,0
0195503VK5709E,1,0,0,42,0
0195504VK5709E,1,0,0,11,0
0195508VK5709E,1,0,0,6,0
0295109VK5709E,1,0,0,16,0
0099006VK5709G,1,0,0,24,0
0099014VK5709G,1,0,0,12,0
0499512VK5709G,1,0,0,25,0
0296913VK5709E,1,0,0,27,0
0296914VK5709E,1,0,0,27,0
9999422VK4799H,1,0,0,3,0
0497826VK5709E,1,0,0,5,0
0198206VK5709G,1,0,0,17,0
0499510VK5709G,1,0,0,21,0
8235705VK4883E,1,0,0,299,0
8129101VK4882G,1,0,0,29,0
5737405VK4853H,14,0,0,42,0
9621919VK3792B,1,0,0,90,0
9717401VK3791H,0,0,1,0,1792
9616308VK3791F,1,0,0,72,0
9620302VK3792B,1,0,0,177,0
9118274VK3791G,1,0,0,110,0
8415818VK3781E,1,0,0,13,0
8810628VK3781B,1,0,0,136,0
8314601VK3781C,1,0,0,37,0
8920605VK3782B,1,0,0,110,0
9121908VK3792A,1,0,0,178,0
8214501VK3781C,1,0,0,1910,0
8419323VK3781G,1,0,0,118,0
8419518VK3781G,1,0,0,112,0
7915415VK3771F,0,0,1,0,172
7915423VK3771F,1,0,0,325,0
7920502VK3772B,1,0,0,139,0
8519922VK3781H,1,0,0,129,0
7816206VK3771F,1,0,0,28,0
8321122VK3782A,1,0,0,11,0
7822207VK3772D,1,0,0,164,0
7823103VK3772D,1,0,0,127,0
7620201VK3772B,1,0,0,20,0
7015606VK3771E,1,0,0,150,0
7110414VK3771A,1,0,0,434,0
7415112VK3771E,1,0,0,97,0
7115519VK3771E,1,0,0,107,0
7116619VK3771E,1,0,0,153,0
6913904VK3761D,1,0,0,140,0
7611913VK3771B,1,0,0,70,0
7212301VK3771C,1,0,0,48,0
7212308VK3771C,0,0,1,0,54
7012704VK3771A,1,0,0,44,0
6701410VK3760B,1,0,0,7,0
7202237VK3770C,1,0,0,3,0
7005613VK3770E,1,0,0,125,0
7005623VK3770E,1,0,0,116,0
6701405VK3760B,1,0,0,7,0
7904502VK3770D,1,0,0,194,0
5595520VK3659F,1,0,0,15,0
6299601VK3669G,0,0,1,0,79
6396615VK3669E,1,0,0,141,0
6396618VK3669E,0,0,1,0,132
6396622VK3669E,0,0,1,0,332
8102115VK3780A,1,0,0,716,0
0589501VK4608H,0,0,1,0,123
1495910VK4619E,1,0,0,152,0
0805312VK4700F,1,0,0,43,0
0704202VK4700D,1,0,0,119,0
0209521VK4700G,0,0,1,0,79
0306316VK4700E,1,0,0,86,0
0208928VK4700G,1,0,0,21,0
0408211VK4700G,1,0,0,61,0
0406401VK4700E,1,0,0,132,0
9911601VK3791B,2,0,0,64,0
0010502VK4701A,1,0,0,57,0
9810109VK3791B,1,0,0,65,0
9812105VK3791D,1,0,0,31,0
0117621VK4701E,1,0,0,25,0
9304717VK3790C,1,0,0,23,0
9403511VK3790C,1,0,0,114,0
9603424VK3790D,1,0,0,36,0
9405605VK3790E,1,0,0,32,0
9406914VK3790E,1,0,0,176,0
0109618VK4700G,1,0,0,104,0
0007909VK4700G,1,0,0,56,0
0009502VK4700G,1,0,0,124,0
0109623VK4700G,0,0,1,0,18
9708408VK3790H,1,0,0,80,0
9808802VK3790H,1,0,0,161,0
2704104VK4720D,10,0,0,20,0
2702216VK4720D,10,0,0,20,0
4293525VK4649C,1,0,0,2,0
2503843VK4720D,10,0,0,20,0
3997703VK4639F,1,0,0,3,0
3997721VK4639F,1,0,0,3,0
3995534VK4639F,1,0,0,2,0
3995537VK4639F,1,0,0,2,0
3997714VK4639F,1,0,0,3,0
3995567VK4639F,1,0,0,8,0
3402237VK4730C,1,0,0,4,0
3899335VK4639H,1,0,0,10,0
3402224VK4730C,1,0,0,4,0
3899397VK4639H,1,0,0,2,0
3899376VK4639H,1,0,0,7,0
2503851VK4720D,10,0,0,20,0
35013C2VK4730B,1,0,0,4,0
30048E4VK4730C,1,0,0,4,0
3770977VK4730B,1,0,0,8,0
37709A6VK4730B,1,0,0,8,0
3501847VK4730B,1,0,0,6,0
3600162VK4730B,1,0,0,8,0
3600142VK4730B,1,0,0,6,0
28035E4VK4720D,1,0,0,9,0
3797561VK4639H,1,0,0,6,0
36001E3VK4730B,1,0,0,10,0
36001E1VK4730B,1,0,0,8,0
36001B1VK4730B,1,0,0,6,0
3797556VK4639H,1,0,0,10,0
3600190VK4730B,1,0,0,8,0
4294204VK4649C,1,0,0,9,0
30015D5VK4730A,1,0,0,4,0
30015E3VK4730A,1,0,0,4,0
30015E4VK4730A,1,0,0,4,0
30015A3VK4730A,1,0,0,10,0
4293512VK4649C,1,0,0,10,0
4293551VK4649C,1,0,0,2,0
3105202VK4730E,1,0,0,14,0
4093122VK4649C,1,0,0,10,0
4093149VK4649C,1,0,0,7,0
4093150VK4649C,1,0,0,7,0
4093151VK4649C,1,0,0,7,0
3997716VK4639F,1,0,0,3,0
37709A5VK4730B,1,0,0,8,0
3995512VK4639F,1,0,0,10,0
3999769VK4639H,1,0,0,8,0
3621107VK4732B,1,0,0,144,0
3112607VK4731C,1,0,0,7,0
3620415VK4732B,1,0,0,277,0
3409601VK4730G,1,0,0,256,0
3611612VK4731B,1,0,0,31,0
3416518VK4731E,1,0,0,17,0
3517817VK4731F,1,0,0,105,0
3420806VK4732A,3,0,0,119,0
3319825VK4731G,1,0,0,54,0
3418616VK4731G,1,0,0,53,0
3518802VK4731H,1,0,0,37,0
3417910VK4731G,1,0,0,63,0
3118913VK4731G,1,0,0,119,0
3118822VK4731G,1,0,0,123,0
3117407VK4731G,1,0,0,115,0
3620409VK4732B,1,0,0,89,0
4313760VK4741C,1,0,0,42,0
4412516VK4741C,1,0,0,94,0
4112632VK4741A,1,0,0,11,0
3816722VK4731F,0,0,1,0,67
3816904VK4731F,1,0,0,30,0
3918403VK4731H,1,0,0,49,0
6806103VK4760F,0,0,1,0,55
5014304VK4751C,1,0,0,30,0
5015104VK4751E,1,0,0,30,0
4809906VK4740H,1,0,0,89,0
5009703VK4750G,1,0,0,48,0
4811604VK4741B,1,0,0,98,0
5214812VK4751C,1,0,0,330,0
4130406VK4743A,1,0,0,135,0
3924801VK4732D,1,0,0,40,0
4118703VK4741G,1,0,0,204,0
3926203VK4732F,1,0,0,60,0
3628815VK4732H,1,0,0,95,0
3625908VK4732F,0,0,1,0,52
3922805VK4732B,1,0,0,78,0
3821405VK4732B,1,0,0,162,0
3930804VK4733B,1,0,0,93,0
3423709VK4732C,1,0,0,622,0
1462939VK4616B,0,0,12,0,636
8884230VK4688D,1,0,0,16,0
8884239VK4688D,1,0,0,17,0
8096511VK4689E,1,0,0,28,0
0043510VK4704C,1,0,0,54,0
0143805VK4704C,1,0,0,70,0
7930605VK4773B,1,0,0,155,0
9438506VK3793G,1,0,0,224,0
9441101VK3794A,1,0,0,119,0
9635503VK3793F,1,0,0,1080,0
9637401VK3793H,1,0,0,93,0
9851202VK3795B,1,0,0,619,0
0040104VK4704A,1,0,0,188,0
9736319VK3793F,1,0,0,33,0
9944310VK3794D,1,0,0,48,0
9743808VK3794D,1,0,0,36,0
9835503VK4793F,1,0,0,80,0
9835603VK3793F,1,0,0,151,0
0340404VK4704A,1,0,0,446,0
0833122VK4703D,1,0,0,41,0
0837218VK4703H,1,0,0,20,0
0538312VK4703H,1,0,0,57,0
9934609VK3793D,2,0,0,71,0
